particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,13,0,0,0,0,0,0.614633977,1.42476499,-0.143403843,0.105658367,-1
4503599660924928,13,0,0,0,0,0,2.40874434,1.19875586,1.73298562,0.105658367,-1
4503599677702144,13,0,0,0,0,0,1.69635522,2.51902366,-3.58378053,0.105658367,-1
4503599694479360,13,0,0,0,0,0,0.863966882,0.700952053,0.279430062,0.105658367,-1
