particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,-13,0,0,0,0,0,1.39729905,0.53866601,2.36782265,0.105658367,1
4503599660924928,-13,0,0,0,0,0,1.14536297,2.01647592,-4.16598225,0.105658367,1
4503599677702144,-13,0,0,0,0,0,2.22341943,2.59222174,1.29034936,0.105658367,1
4503599694479360,-13,0,0,0,0,0,2.61615252,0.901593029,1.12290823,0.105658367,1
