particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,-13,0,0,0,0,0,0.0128631359,1.58492672,0.469821751,0.105658367,1
4503599660924928,-13,0,0,0,0,0,2.1808846,2.16941833,1.90989125,0.105658367,1
4503599677702144,-13,0,0,0,0,0,1.52153599,0.881605566,-0.7234447,0.105658367,1
4503599694479360,13,0,0,0,0,0,2.01772046,0.225187719,-1.97900903,0.105658367,-1
