particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599644147712,576460889742377066,23.0994759,22.0767994,-31.6519489,0.150079921,1.97800732,1.87633336,-2.70096231,3.83920574,3.52508869e-05,-0.000229404759,4.36990922e-06,-9.70237161e-05,0
4503599677702144,576460889742377066,29.1630268,15.2882595,-3.57142878,0.110513613,3.67986107,1.9179703,-0.450171262,4.17538071,-4.15148133e-05,-8.31925433e-07,0.00035611543,-7.53502172e-05,0
4503599644147712,576460889742377067,24.6665955,23.5624523,-33.7913246,0.160223216,1.97893333,1.87516427,-2.70095801,3.83910871,-0.000741381722,1.03298171e-05,-0.000376414071,-0.000112202317,1
4503599660924928,576460889742377067,11.6937809,29.8137875,-55.3169899,0.213277623,0.756099224,1.94933462,-3.6115706,4.17446947,-0.000319009356,0.000299049687,0.000270549062,-0.000152172928,0
4503599660924928,576460889742377068,12.2669172,31.2932663,-58.0571823,0.223842934,0.754893124,1.94997728,-3.61129999,4.17431736,0.000418624899,8.02662908e-05,0.000409428205,-0.000240970636,1
4503599694479360,576460889742377081,29.8987255,9.74413109,4.66866541,0.106096327,3.16177201,1.04054832,0.493229508,3.36659789,-0.000214998232,-8.5996935e-06,0.000431096181,-0.000141385564,0
4503599644147712,576461027181330612,51.7245522,48.9562721,-70.5760345,0.334577799,1.9943893,1.85634029,-2.70093036,3.83793902,-9.45175052e-05,3.35383738e-05,0.000145791317,-0.000135492461,2
4503599660924928,576461027181330615,26.1215515,67.8358994,-125.528519,0.48401472,0.72999543,1.95892978,-3.60915041,4.17222118,-0.000135584851,-2.95617774e-05,0.000133677808,-0.000153237852,2
4503599677702144,576461027181330643,64.1950912,33.4062767,-7.84917116,0.242885202,3.69063473,1.89531898,-0.450012267,4.17452908,0.000208437617,-0.000540497131,0.000140945936,-7.6272052e-05,1
4503599694479360,576461027181330674,67.9179535,22.4278545,10.6181908,0.241317898,3.15248442,1.06454992,0.493976235,3.36550164,-5.83809633e-05,8.87155875e-06,-0.00027770875,-9.26299836e-05,1
4503599660924928,576461164620284148,40.8411331,108.005333,-199.491989,0.769120455,0.706196129,1.96422124,-3.60895538,4.17044353,-3.32586751e-05,1.32570776e-05,0.000199983246,-0.000172444998,3
4503599660924928,576461164620284149,41.5054092,109.854698,-202.889359,0.782216132,0.705053985,1.96463275,-3.60875535,4.1702714,-0.000612484408,-0.000233346684,1.38829173e-05,-0.000225449534,4
4503599644147712,576461164620284197,84.9188766,79.5350418,-115.223083,0.546420157,2.01465607,1.83743834,-2.69689608,3.83659101,-0.000102033475,0.000173785113,0.000250502781,-0.000146427352,3
4503599677702144,576461164620284246,102.670509,53.0001678,-12.5324831,0.387800634,3.69970918,1.8695364,-0.449629694,4.17089272,-0.0001559464,0.000227874101,0.000315163721,-7.01430254e-05,2
4503599677702144,576461164620284247,104.535225,53.9422455,-12.7589369,0.394812435,3.70011806,1.86864626,-0.449314535,4.17082214,-0.000521997281,0.000645654625,-0.000579496264,-0.000111265588,3
4503599694479360,576461164620284297,109.466339,36.6387863,17.1247253,0.389463514,3.14293885,1.08888257,0.492799819,3.36418557,-0.000125873659,-5.34155515e-05,0.000403194455,-7.57968155e-05,2
4503599660924928,576461302059237587,59.8837852,162.401886,-299.153748,1.15326512,0.672904313,1.97448802,-3.60717154,4.16824341,-7.98371038e-05,8.13742226e-05,0.000208589932,-0.000154850291,5
4503599644147712,576461302059237737,126.809006,117.294952,-171.0289,0.811172187,2.03544021,1.81203961,-2.69665813,3.83531404,-5.40371293e-05,-5.24477291e-05,6.31114963e-05,-9.78320968e-05,4
4503599677702144,576461302059237889,152.804199,78.1106415,-18.5991936,0.575984836,3.71286392,1.84096849,-0.448329568,4.16973448,-6.89256194e-05,-0.000213384003,-0.000226274075,-0.000131245077,4
4503599694479360,576461302059237965,161.717621,55.0268669,25.36063,0.576356828,3.1310699,1.1194514,0.494479865,3.36339784,-0.000148179286,3.35149052e-05,0.000326771144,-7.87292665e-05,3
4503599694479360,576461302059237966,163.473328,55.6549644,25.6381168,0.582648277,3.13054514,1.12053764,0.494806617,3.36331916,-4.98378067e-05,-7.68574391e-05,-9.83828613e-07,-7.21389661e-05,4
4503599660924928,936748859932016908,88.1175613,248.804108,-456.350128,1.75916719,0.626557291,1.98744869,-3.59973288,4.16074085,-2.36451033e-05,0.000263865135,0.000446375227,-0.000263685768,6
4503599644147712,936748859932016945,192.366425,174.626053,-257.236694,1.2200855,2.06767035,1.76970804,-2.68996215,3.82807875,0.000251302932,-0.000706479419,4.86118806e-05,-0.000224958218,5
4503599677702144,936748859932017063,236.891983,119.06572,-28.736208,0.88990134,3.73431945,1.78806913,-0.450458467,4.16610241,-0.000496472232,0.000794357504,0.000204301352,-0.00012606442,6
4503599694479360,936748859932017063,245.181198,85.5846252,38.5909538,0.876251936,3.11013865,1.16716504,0.494896322,3.36025643,-0.00030593283,0.000345088047,0.000202185853,-0.000133483831,5
4503599677702144,936748859932017064,231.483749,116.473259,-28.0836983,0.869771361,3.73274779,1.79163373,-0.451282144,4.1663146,1.73198623e-05,-0.000321812578,0.000823654525,-0.000211998267,5
4503599660924928,936748997370970376,115.565063,340.258667,-621.246094,2.39497232,0.570230246,2.00611806,-3.59603357,4.15840054,0.000660529069,0.000162707103,0.000597492093,-0.000347534777,7
