particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599660924928,576460889742377064,32.0397034,0.965623677,0.222282395,0.106960826,4.03215313,0.111603253,0.027923895,4.03517723,-8.27801487e-05,-1.90229002e-05,0.000284193957,-8.12674916e-05,1
4503599660924928,576460889742377065,33.4786339,1.00525331,0.232289761,0.111764155,4.03203249,0.110429436,0.0277478658,4.03502369,-7.01826502e-05,2.1338692e-06,2.11063821e-06,-7.00577148e-05,3
4503599694479360,576460889742377066,22.9243088,22.2729378,-43.4042397,0.180242538,0.647479832,0.616228163,-1.21524882,1.51227009,-0.00095567567,-0.000248622004,-0.000477693946,-0.000126219471,0
4503599677702144,576460889742377067,18.9816742,26.3019142,-22.1507015,0.131084144,1.60140741,2.20287728,-1.85970151,3.2995193,-0.000204678712,-0.000244347582,-6.26495384e-05,-0.000227155921,0
4503599694479360,576460889742377067,24.409729,23.6862316,-46.1955986,0.191823706,0.64737159,0.61508894,-1.21572649,1.51214385,-0.000144560952,-0.00052347919,-0.000182515359,-0.000127981359,1
4503599660924928,576460889742377080,31.5430412,0.951858521,0.218842849,0.105302885,4.03221369,0.11193189,0.0281006433,4.03524876,-6.91669557e-05,-3.08395865e-05,-0.000176747883,-7.1197268e-05,0
4503599644147712,576460889742377081,28.7546997,13.016222,30.1466446,0.145631477,2.96915841,1.33353937,3.10871172,4.50216389,-0.000146280974,-8.26294636e-05,2.89175023e-05,-0.000100977093,0
4503599660924928,576460889742377081,32.9591026,0.991004407,0.228714436,0.110029899,4.03208542,0.111032978,0.02820809,4.03509617,-6.14340315e-05,-0.000292034034,-0.000460223295,-7.26046856e-05,2
4503599644147712,576460889742377082,30.020771,13.5846519,31.4722252,0.152034909,2.96935296,1.33269763,3.10874057,4.5020628,7.79762195e-05,1.20589302e-05,-0.00027159357,-0.000132533227,1
4503599694479360,576461027181330612,51.7089424,48.9705811,-96.8429413,0.401975423,0.66120702,0.597205877,-1.21267498,1.50850713,-0.000755862973,-0.000550247438,-0.00049434352,-0.000151386179,2
4503599660924928,576461027181330641,73.1421432,1.97408116,0.505388379,0.244156316,3.99864602,0.0851101205,0.0275054369,4.00104189,-7.31306209e-05,2.84695907e-05,-0.00033399844,-7.47633094e-05,5
4503599677702144,576461027181330645,42.2553215,58.030983,-49.002346,0.290070355,1.61982441,2.1883893,-1.85776734,3.29777837,0.00018315659,0.000528526143,0.000928520225,-8.2203187e-05,1
4503599660924928,576461027181330673,72.6352844,1.96327341,0.501901805,0.242464587,3.99873853,0.0860916227,0.0275320634,4.00115538,-9.89095061e-05,-0.000677598116,-2.66260704e-05,-0.000113555572,4
4503599644147712,576461027181330675,66.281105,29.7112274,69.375267,0.335136563,2.97793055,1.3114624,3.10783887,4.50086975,0.000197397007,-0.000401687226,-0.000187639889,-0.000115979048,2
4503599644147712,576461027181330707,66.7450562,29.9154453,69.8593826,0.3374753,2.9782505,1.31078255,3.10765123,4.50075388,-0.00018199606,-0.000284136651,0.000137334908,-0.000108342247,3
4503599694479360,576461164620284145,86.1838455,79.2023315,-159.286438,0.661030233,0.677800119,0.576164901,-1.21132636,1.50660348,-0.000172642118,0.000104604114,0.00010256916,-0.00012012048,3
4503599677702144,576461164620284198,68.2865829,92.9094543,-78.6905823,0.465893537,1.63830161,2.17357111,-1.856758,3.29653716,-0.000306760165,-4.10603243e-05,-0.000174168992,-8.14077939e-05,2
