particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599677702144,576460889742377066,22.5036755,22.7437611,-28.2739887,0.142678723,0.926806092,0.950954735,-1.17268991,1.77472532,-0.000214077299,-0.000380087557,-0.000341799285,-8.9523739e-05,0
4503599677702144,576460889742377067,23.737257,24.0102844,-29.8362999,0.150562719,0.925832629,0.95131427,-1.17303181,1.77463579,-0.000575286394,0.000619290397,0.000210957936,-0.000107383014,1
4503599644147712,576460889742377082,23.4617786,20.9279366,33.0042038,0.152124196,1.69262159,1.49670315,2.37165999,3.27734995,8.21749854e-05,0.000464781042,-0.0005178969,-0.000120007528,0
4503599694479360,576460889742377082,22.4765625,22.0309315,38.9916229,0.167299032,1.09980249,1.09104943,1.91905808,2.46858287,0.000514000887,0.000560318178,-0.000761431816,-0.000115055969,0
4503599694479360,576460889742377083,23.8580246,23.4024944,41.4009705,0.177640691,1.0994941,1.09243798,1.91829658,2.46846795,0.000162672965,-0.000698875287,-0.000571534329,-0.00068090955,1
4503599660924928,576460889742377099,12.2283621,29.5562153,101.029938,0.353610218,0.450621873,1.11541581,3.80371213,3.99081469,-7.49933824e-05,-0.00069983094,-5.88425537e-05,-0.00026009744,0
4503599660924928,576460889742377100,12.9147701,31.2567215,106.83136,0.373912543,0.449527293,1.11512744,3.80365324,3.99055457,4.68058279e-05,-1.06698917e-05,-0.000353856653,-0.00033499056,1
4503599677702144,576461027181330644,49.8736954,51.3311119,-63.1283455,0.318908185,0.904356778,0.961676121,-1.16218495,1.76196468,-9.85567294e-06,-0.00022593078,-4.19535827e-05,-0.000100686513,2
4503599677702144,576461027181330645,51.1036568,52.6398048,-64.7097244,0.326904595,0.903562248,0.962187648,-1.1622268,1.76186395,-8.46699841e-05,6.04152774e-06,9.25110216e-05,-0.000101147161,3
4503599644147712,576461027181330708,53.9431915,47.5884628,75.4904938,0.348008722,1.70771933,1.47746873,2.36910605,3.27460647,-0.000140145305,-1.89907405e-05,-0.000104095387,-0.00015696451,1
4503599694479360,576461027181330708,50.7557297,50.5199509,88.7409515,0.380724818,1.08100927,1.10613632,1.91711557,2.46548462,-3.84928244e-05,-3.17484737e-05,-0.000101275029,-0.000109870831,2
4503599694479360,576461027181330709,52.1833725,51.981945,91.2737808,0.391590178,1.08009422,1.10696054,1.91701424,2.46537471,0.000525705982,-0.00025764067,-0.000293689285,-0.000113647853,3
4503599660924928,576461027181330774,26.8138504,66.3704681,225.988876,0.79101032,0.432889581,1.12391365,3.79970288,3.98741531,0.000500162831,-0.000237206172,-0.000262476184,-0.000262641901,2
4503599660924928,576461027181330775,27.4892044,68.1239471,231.916763,0.811760485,0.432338387,1.12408137,3.79944062,3.98715281,-0.00173157908,-1.49222751e-05,-0.000146459206,-0.000331166084,3
4503599677702144,576461164620284197,79.5746765,83.5591202,-101.721237,0.514052868,0.884215951,0.978868008,-1.16155422,1.76079309,-7.9249985e-05,-0.000472534011,-0.00026569952,-0.00012713371,4
4503599644147712,576461164620284352,87.0818405,75.9551468,121.271927,0.559051514,1.72273982,1.45756018,2.3683989,3.27304006,0.000771424035,-0.00155718694,0.000186566089,-0.00015195414,2
4503599644147712,576461164620284353,88.6914673,77.3141708,123.483482,0.569244862,1.72432613,1.45503795,2.36858535,3.27288818,-7.74880828e-05,-5.88524163e-05,-5.62137648e-05,-0.000107670596,3
4503599694479360,576461164620284405,81.2359161,82.308197,143.334503,0.614912093,1.06002414,1.12479591,1.91595542,2.46391273,0.000107499749,0.000523841358,-0.000553916208,-0.000145226732,4
4503599660924928,576461164620284564,42.1934013,107.612198,364.802765,1.27693546,0.408323497,1.13261342,3.79671836,3.98444152,0.000573146914,-0.000826499774,-0.000144339661,-0.000313626224,4
4503599677702144,576461302059237738,117.474953,126.777084,-152.350891,0.770029664,0.855941057,1.00240183,-1.16092479,1.75964618,-0.000534909952,-2.64670016e-05,-0.000265153998,-0.000100238649,5
4503599644147712,576461302059238126,129.837418,111.581169,179.68309,0.828309596,1.74329114,1.43099093,2.36711359,3.27126741,-0.000102293045,-4.75755696e-05,-5.8707752e-05,-0.000117805575,4
4503599694479360,576461302059238205,119.063545,123.375305,212.481628,0.91164273,1.0346477,1.14801204,1.91386974,2.46221209,-0.00034660133,0.000698752527,-0.000377498131,-0.000113128801,5
4503599694479360,576461302059238206,120.388184,124.84761,214.933304,0.922165275,1.0334183,1.14950514,1.9134922,2.46209908,-0.000250152487,-0.000807494798,0.000449554122,-0.000132433182,6
4503599677702144,936748859932016986,173.290436,194.85289,-230.10463,1.16253793,0.810077131,1.03208148,-1.16231894,1.75600851,5.46740994e-05,6.33149175e-05,0.00048062182,-0.00025564403,6
4503599644147712,936748859932017185,197.693176,166.070129,271.134003,1.24962759,1.7711103,1.3888762,2.36450434,3.26616812,0.000547196018,-0.00199738191,0.000464922225,-0.000215369117,5
4503599694479360,936748859932017186,175.32196,187.978088,318.763214,1.36741209,0.990465105,1.17633009,1.91336668,2.45701218,-0.00032022869,-0.00097823306,0.000237125176,-0.000412582449,7
4503599660924928,936748859932017388,87.3341064,249.276611,834.210815,2.91999722,0.312859684,1.12844408,3.69333172,3.87596822,-0.000154040274,0.000905549561,-0.000769200968,-0.000481594121,5
4503599677702144,936748997370970540,232.931335,274.504669,-318.227112,1.60672903,0.761033416,1.06672812,-1.16164184,1.75432491,9.46614382e-05,-0.000166372716,0.000165199221,-0.000169477513,7
