particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,-13,0,0,0,0,0,3.55434537,0.21528995,-0.446526527,0.105658367,1
4503599677702144,-13,0,0,0,0,0,2.74253321,1.02516615,3.39557171,0.105658367,1
4503599694479360,13,0,0,0,0,0,2.72207689,0.410680681,3.14661622,0.105658367,-1
