particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,-13,0,1028.22156,-25.514822,-128.068436,3.46301389,3.52166319,-0.394716501,-0.438985556,0.105658367,1
4503599677702144,-13,0,995.755371,257.607635,1196.33496,5.2682457,2.88254762,0.428485781,3.38171434,0.105658367,1
4503599694479360,13,0,993.038757,267.888916,1178.17346,5.22337914,2.54782844,1.00832343,3.13016605,0.105658367,-1
