particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,13,0,0,0,0,0,2.33489585,0.0453102924,-1.72824943,0.105658367,-1
4503599660924928,-13,0,0,0,0,0,0.269087464,2.08572769,1.63607132,0.105658367,1
4503599677702144,13,0,0,0,0,0,0.677206099,1.07830977,0.829452634,0.105658367,-1
4503599694479360,13,0,0,0,0,0,0.784709215,2.22120667,3.47881436,0.105658367,-1
