particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,13,0,883.698425,526.2771,-752.280396,4.25490761,2.99925637,2.14549589,-2.69895697,0.105658367,-1
4503599660924928,13,0,10.5944042,887.356201,3001,10.4460001,-0.248716339,1.38578689,4.75490713,0.105658367,-1
4503599677702144,-13,0,947.826538,399.393616,-2058.30103,7.68416357,1.88378882,0.457016706,-3.86300874,0.105658367,1
