particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,-13,0,0,0,0,0,1.21216357,0.215917125,0.714681089,0.105658367,1
4503599660924928,-13,0,0,0,0,0,1.27037001,0.346042544,-1.90722132,0.105658367,1
4503599677702144,13,0,0,0,0,0,0.615690649,0.651531398,1.3881793,0.105658367,-1
4503599694479360,13,0,0,0,0,0,0.579660773,3.81590581,2.86055636,0.105658367,-1
