particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,-13,0,0,0,0,0,2.96210241,1.35129535,3.10965347,0.105658367,1
4503599660924928,-13,0,0,0,0,0,4.032094,0.131325781,0.0278921202,0.105658367,1
4503599677702144,-13,0,0,0,0,0,1.58616829,2.21412873,-1.86009967,0.105658367,1
4503599694479360,-13,0,0,0,0,0,0.63559413,0.630557597,-1.2147944,0.105658367,1
