particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,-13,0,0,0,0,0,1.6756568,0.533804715,-0.554541826,0.105658367,1
4503599660924928,13,0,0,0,0,0,2.51417232,0.388088942,-2.76454926,0.105658367,-1
4503599677702144,13,0,0,0,0,0,0.720298648,1.72660089,-1.76075566,0.105658367,-1
4503599694479360,13,0,0,0,0,0,1.14502954,2.56011343,-3.76568174,0.105658367,-1
