particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599677702144,576460889742377065,29.8378735,11.4183273,-33.6212997,0.154778302,2.22559452,0.841302335,-2.50375247,3.45557523,0.000165650825,-0.000199769929,0.000249361183,-0.00012260674,0
4503599677702144,576460889742377066,31.918108,12.2037716,-35.9608727,0.16554971,2.2262311,0.839855254,-2.50350308,3.45545268,-0.000109924644,-9.47436201e-05,4.07524603e-05,-0.000123372767,1
4503599644147712,576460889742377068,8.80593586,31.4884968,-17.0059967,0.122981451,0.902824044,3.26549578,-1.76218283,3.82034111,-0.000696708274,7.29489329e-05,-2.82328219e-05,-8.92060125e-05,0
4503599660924928,576460889742377068,1.44965148,31.9034519,-19.2767372,0.124597706,0.0697441548,1.74186873,-1.05202365,2.03884482,1.99232477e-06,9.91322086e-05,0.000381026621,-0.000111810128,0
4503599694479360,576460889742377068,-0.171801791,31.9948769,-24.7599602,0.135293096,-0.0161057282,1.17129874,-0.907119572,1.48533821,-0.000288948097,-0.000153171291,-3.39022445e-05,-9.69158937e-05,0
4503599660924928,576460889742377069,1.54740477,34.3711357,-20.7664776,0.13423115,0.0682665631,1.74202645,-1.05164254,2.03873301,0.000807940844,-8.51410296e-05,0.000108915752,-0.000101716243,1
4503599694479360,576460889742377069,-0.197325841,33.7611198,-26.1280746,0.142764777,-0.0174536873,1.1711303,-0.907153428,1.48524129,0.000335035351,-0.000544708339,-0.000432786241,-0.000168918428,1
4503599677702144,576461027181330610,66.671524,25.1134109,-74.9794083,0.345167965,2.23312569,0.817632675,-2.50286841,3.45411181,-0.000782895309,-0.000243615475,-0.000633354066,-0.00010473271,2
4503599644147712,576461027181330647,19.1626625,69.4209824,-37.4529724,0.270872056,0.880916476,3.27071619,-1.76134634,3.81930661,7.85743614e-05,-0.000125398758,-1.52368066e-05,-8.22351649e-05,1
4503599660924928,576461027181330648,2.78259039,71.7222137,-43.3072853,0.280005664,0.0463742651,1.74153113,-1.05077672,2.03724742,-0.000440540753,2.64509322e-06,0.000134163638,-7.69156468e-05,2
4503599694479360,576461027181330648,-1.13759625,71.5581284,-55.4349709,0.302739799,-0.0404588692,1.16930962,-0.906895459,1.48409736,3.08997987e-05,-0.000827401062,-0.000902980217,-0.000100454417,2
4503599694479360,576461027181330649,-1.19971275,73.3301544,-56.8116875,0.310246825,-0.0414904505,1.16844499,-0.907798469,1.48399687,-0.000102439095,0.00024817136,0.000495091255,-0.000104491519,3
4503599677702144,576461164620284193,107.898056,39.9520493,-121.121048,0.557516992,2.24047375,0.792457283,-2.50263286,3.45283175,-1.39118647e-05,0.000344864791,0.000290524127,-0.000140424425,3
4503599677702144,576461164620284194,109.877037,40.6517334,-123.331139,0.567688882,2.2408793,0.791615546,-2.50234246,3.45269132,-0.00114193466,0.00101611204,-0.000492790306,-0.000150653301,4
4503599660924928,576461164620284203,3.57720876,115.266769,-69.5132446,0.449780375,0.0186506379,1.74240077,-1.04829836,2.03627157,2.04127973e-05,-0.00173705327,0.00109562266,-0.00205021491,3
4503599694479360,576461164620284204,-3.20450592,116.307571,-90.188118,0.492345572,-0.0673385486,1.1667496,-0.906600952,1.48287833,-0.000169023115,0.000291093282,0.000549381075,-9.9031713e-05,4
4503599644147712,576461164620284253,30.3743629,111.674774,-60.182476,0.435288548,0.855843425,3.27643132,-1.76067066,3.81819272,-2.31386675e-05,-9.01581152e-05,5.12528568e-05,-0.000106186191,2
4503599660924928,576461164620284255,3.58249784,115.76384,-69.8122864,0.451718032,0.0183730163,1.74066699,-1.04720271,2.03422117,0.000444681209,0.000106071166,0.000343859138,-8.21568756e-05,4
4503599677702144,576461302059237732,162.307678,58.8040276,-181.766357,0.836602211,2.24994421,0.761375248,-2.50157881,3.45123196,-0.000781951181,0.000495022745,-0.000385384541,-0.000121082434,5
4503599644147712,576461302059237822,44.369194,166.426086,-89.5792618,0.647852182,0.821738064,3.28345323,-1.76074004,3.81676412,0.000415433547,0.000175426932,0.000746907608,-0.000104106839,3
4503599660924928,576461302059237825,3.66328478,172.266235,-103.759018,0.671889842,-0.0144164693,1.74046934,-1.04564226,2.03321743,-0.000644640997,-0.000150139109,0.000482920004,-0.000372175768,5
4503599694479360,576461302059237825,-7.07981396,170.752319,-132.524857,0.723354876,-0.099175036,1.16341639,-0.905673862,1.48147976,2.06382738e-05,-0.000425790728,0.000294827798,-0.000515994441,5
4503599694479360,576461302059237826,-7.24404526,172.667435,-134.015808,0.731489956,-0.100302674,1.16289222,-0.905378997,1.48096383,2.59346211e-06,-9.68053209e-05,7.61025221e-05,-0.000122714584,6
4503599677702144,936748859932016943,242.292175,84.9107742,-270.377472,1.24438751,2.26405358,0.709523082,-2.49847794,3.44716072,0.000476582733,-0.000422570389,0.000682718004,-0.000268676376,6
4503599660924928,936748859932016990,1.33592069,265.155487,-159.68364,1.03414178,-0.0715066195,1.73379683,-1.04678905,2.02930903,-0.000354256481,-0.000256415922,-6.93215698e-05,-0.000170793559,8
4503599660924928,936748859932016991,1.57883704,259.112213,-156.035141,1.01054883,-0.0673263967,1.73445511,-1.04626751,2.02945971,-0.000556765473,-0.000512621773,-0.000521493203,-0.000150582913,7
4503599694479360,936748859932016991,-16.849474,260.431335,-202.676285,1.10553539,-0.150049165,1.15363717,-0.905014515,1.47770381,0.000462260243,0.000681304315,0.00106866122,-0.000168939165,7
4503599644147712,936748859932017029,64.5175934,249.663956,-134.13121,0.96999073,0.772495687,3.29238462,-1.75967848,3.81368279,-0.000208028592,-0.000546430645,-0.00062354072,-0.000226078075,4
4503599660924928,936748859932017031,1.69305348,256.130127,-154.236298,0.99891001,-0.0655068457,1.73506057,-1.04562259,2.02958536,-3.15382385e-05,-0.000536941981,-0.000644925633,-0.000125576029,6
4503599677702144,936748997370970479,345.328094,115.646233,-383.562561,1.76538396,2.28139448,0.647387385,-2.49689889,3.44521952,-0.000163804245,0.000477784779,0.00022301187,-0.000180276504,7
4503599694479360,936748997370970547,-32.2267952,359.077972,-280.23056,1.52834249,-0.209387362,1.14268768,-0.904518783,1.47610843,2.93105259e-05,0.000284535374,0.00066984474,-0.000194188251,8
4503599644147712,936748997370970600,87.7475662,353.033173,-189.288559,1.36857462,0.710412204,3.30424905,-1.75919664,3.81165099,0.000190416278,-0.000291824254,-0.000158473267,-0.000144330479,5
4503599660924928,936748997370970603,-4.11739111,359.410126,-216.65683,1.40247715,-0.130066678,1.72810543,-1.04777944,2.02787352,5.13735285e-05,-0.000162037322,-4.52707764e-06,-0.000139037948,9
4503599677702144,936749134809924017,477.230286,150.657349,-527.249634,2.42672276,2.2999742,0.56765449,-2.49557495,3.44255304,-0.00093193847,-0.000242303096,-0.00064047426,-0.000198102454,8
4503599694479360,936749134809924112,-63.9389381,501.514313,-393.824646,2.14686894,-0.297442675,1.11856627,-0.90721482,1.47440326,0.00160806789,0.00015243706,7.61164702e-05,-0.000254730869,10
4503599694479360,936749134809924113,-62.2732887,495.207581,-388.711823,2.11915183,-0.293701857,1.12033427,-0.906530738,1.47457492,4.06145991e-05,-0.000769339735,-0.000684111845,-0.000171684645,9
4503599644147712,936749134809924186,114.668968,485.926636,-259.874634,1.87868428,0.63644594,3.31943774,-1.75610161,3.81035256,0.000445411453,2.5569223e-05,0.000514280226,-0.000140289019,6
4503599660924928,936749134809924189,-18.3184357,501.268555,-302.882782,1.95904076,-0.214928642,1.71697259,-1.04927969,2.02641082,1.48418831e-05,-0.000148963896,0.000102224287,-0.000180722796,11
