particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,-13,0,0,0,0,0,0.539680421,1.79548657,1.30313861,0.105658367,1
4503599660924928,13,0,0,0,0,0,0.442856282,1.32498646,0.214751244,0.105658367,-1
4503599677702144,13,0,0,0,0,0,1.60212326,0.781254053,0.0190445744,0.105658367,-1
4503599694479360,-13,0,0,0,0,0,1.07787955,0.706279099,2.52710676,0.105658367,1
